;Descrição;Preço;TotalReviews;Loja;Categoria;Tipo
3368;Smart TV Philips 43 LED FHD 43PFG6825/78 Bordas Ultrafinas;2380.5;0.0;Magazine Luiza;TV;Não 4k
3373;Smart TV 75” 8K NEO QLED Mini Led Samsung 75QN900A;52699.9;1.0;Magazine Luiza;TV;Não 4k
3374;"Smart Tv Led Crystal UHD 55"" Samsung LH55BEAHVGGXZD";2897.65;0.0;Magazine Luiza;TV;Não 4k
3376;Smart TV LED 43'' Full HD TCL 43S6500S Android OS 2 HDMI 1 USB Wi-Fi;2069.1;68.0;Magazine Luiza;TV;Não 4k
3378;Smart TV 42” Full HD LED Philco PTV42G52RCF;2099.0;0.0;Magazine Luiza;TV;Não 4k
3383;Tv smart 32 Multi laser;1299.99;0.0;Magazine Luiza;TV;Não 4k
3384;Smart TV LED 40'' Full HD TCL 40S6500S Android OS 2 HDMI 1 USB Wi-Fi;1970.1;61.0;Magazine Luiza;TV;Não 4k
3388;Tv 42 Polegadas Philco Led Smart Wifi Hd Usb Hdmi Ptv42g70n5cf;2072.04;0.0;Magazine Luiza;TV;Não 4k
3390;Smart TV LG LED 43 Full HD WiFi WebOS Quad Core AI ThinQ 43LM6370PSB;2159.1;0.0;Magazine Luiza;TV;Não 4k
3394;"Smart TV Britânia 42"" BTV42G70N5CF Full HD LED - Netflix";1999.9;2.0;Magazine Luiza;TV;Não 4k
3401;Smart TV LED 43” LG 43LM6300PSB Full HD Wi-Fi;2399.0;472.0;Magazine Luiza;TV;Não 4k
3406;"Samsung Smart TV Tizen HD T4300 32"" 2020, HDR";1699.0;5.0;Magazine Luiza;TV;Não 4k
3408;Smart Tv Samsung 32 Polegadas LED Tizen WiFi HD;1769.79;0.0;Magazine Luiza;TV;Não 4k
3415;Smart TV 65” Ultra HD 8K Neo QLED Samsung Neo;13774.05;0.0;Magazine Luiza;TV;Não 4k
3419;Smart TV Monitor LG 24 Polegadas webOS 3.5 VA HD;1196.91;2.0;Magazine Luiza;TV;Não 4k
3421;"Smart TV LED 32"" TCL HD HDR Android com Comando de Voz";1645.17;0.0;Magazine Luiza;TV;Não 4k
3423;"Smart TV LED 42"" Philco TV42G52RCF, FHD, HDMI, USB, 60Hz";1804.05;0.0;Magazine Luiza;TV;Não 4k
3431;"Smart TV Philco PTV39G60S 39"", LCD, LED, HD, HDMI, Netlix";1747.05;5.0;Magazine Luiza;TV;Não 4k
3433;Smart TV LG 43 Full HD, WiFi, Bluetooth, HDR, ThinQAI, compatível com Inteligência Artificial - 43LM6370PSB;2104.21;0.0;Magazine Luiza;TV;Não 4k
3434;Smart Tv Led 43 Polegadas Full Hd Aoc Wi-Fi Entradas HDMI e USB;2285.19;2.0;Magazine Luiza;TV;Não 4k
3435;"Smart TV Philco PTV39G60S 39"", LCD, LED, HD, HDMI, Netlix";1747.05;5.0;Magazine Luiza;TV;Não 4k
3437;Smart TV LG 43 Full HD, WiFi, Bluetooth, HDR, ThinQAI, compatível com Inteligência Artificial - 43LM6370PSB;2104.21;0.0;Magazine Luiza;TV;Não 4k
3438;Smart Tv Led 43 Polegadas Full Hd Aoc Wi-Fi Entradas HDMI e USB;2285.19;2.0;Magazine Luiza;TV;Não 4k
3440;Smart TV LG 32 HD 32LM627B, com WiFi e Bluetooth, HDR, ThinQAI compatível com Inteligência Artificial - 32LM627BPSB;1556.84;0.0;Magazine Luiza;TV;Não 4k
3443;"Smart Tv Philco 43"" LED Full HD PTV43N5CG70BLF";2399.0;0.0;Magazine Luiza;TV;Não 4k
3446;"Smart TV LED 32LM625 32"" Wi-Fi / HDMI / USB Preta - LG";1709.91;3.0;Magazine Luiza;TV;Não 4k
3454;"Smart TV LED 43"" Full HD TCL, 2 HDMI, USB, HDR - 43S6500FS";1799.0;0.0;Magazine Luiza;TV;Não 4k
3455;Smart TV Samsung 40 Tizen FHD 40T5300 2020 HDR;2033.1;0.0;Magazine Luiza;TV;Não 4k
3459;Smart TV LED Samsung 43 LH43BETMLGGXZD Wifi Bivolt Preto;2159.1;0.0;Magazine Luiza;TV;Não 4k
3462;Smart Tv Panasonic Led Hd 32'' Wifi Usb Hdmi Tc-32Fs500B;1389.9;0.0;Magazine Luiza;TV;Não 4k
3463;Smart Tv 40S615 40 Polegadas Led Full Hd Hdr WiFi Android Tcl;2126.91;0.0;Magazine Luiza;TV;Não 4k
3464;Smart TV LED 32'' HD LG 32LM627B 2021 WiFi Bluetooth HDR ThinQAI compatível com Inteligência Artificial;1859.07;0.0;Magazine Luiza;TV;Não 4k
3466;"Smart TV Samsung 32"" LED HD UN32T4300";1699.0;2.0;Magazine Luiza;TV;Não 4k
3467;"Smart TV AOC Roku 32"" LED HD HDMI USB Miracast Roku Mobile Wi-fi Preto";1349.1;12.0;Magazine Luiza;TV;Não 4k
4612;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4613;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4615;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4617;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4618;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4620;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4623;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4626;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4636;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4637;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4639;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4641;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4642;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4644;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4647;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4650;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4660;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4661;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4663;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4665;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4666;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4668;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4671;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4674;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4684;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4685;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4687;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4689;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4690;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4692;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4695;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4698;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4708;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4709;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4711;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4713;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4714;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4716;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4719;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4722;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4732;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4733;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4735;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4737;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4738;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4740;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4743;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4746;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4756;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4757;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4759;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4761;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4762;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4764;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4767;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4770;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4780;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4781;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4783;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4785;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4786;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4788;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4791;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4794;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4804;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4805;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4807;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4809;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4810;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4812;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4815;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4818;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
4828;Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 com WIFI HDR para Brilho e Contraste e Plataforma Tizen;1999.9;37.0;Submarino;TV;Não 4k
4829;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;1548.38;27.0;Submarino;TV;Não 4k
4831;Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1599.99;0.0;Submarino;TV;Não 4k
4833;"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant";1899.99;55.0;Submarino;TV;Não 4k
4834;Smart TV AOC Roku LED 32'' 32S5195/78 Wi-Fi 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast;1376.94;18.0;Submarino;TV;Não 4k
4836;"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo";1799.99;0.0;Submarino;TV;Não 4k
4839;"Smart TV Semp Roku Led 43"" R5500 FHD Wifi Dual Band , 3 HDMI, 1 Usb, Com Controle Por Aplicativo";2999.99;0.0;Submarino;TV;Não 4k
4842;"Smart TV Philco 42"" Roku LED Full HD - 42G52RCF com App Mobile 3 Hdmi 2 Usb Wifi Dolby Audio";1699.99;3.0;Submarino;TV;Não 4k
