descricao;preco;avaliacao;quantidade_avaliacoes;URL
Geladeira/Refrigerador Electrolux Frost Free;3989.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-branca-474l-df56-top-freezer/p/013016101/ed/refr/
Geladeira/Refrigerador Electrolux 240L RE31;2393.05;4;16;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-240l-re31-branco/p/013070101/ed/refr/
Geladeira Duplex Electrolux 310 Litros Frost Free Branco TF39  220V;2081.57;5;0;https://www.magazineluiza.com.br/geladeira-duplex-electrolux-310-litros-frost-free-branco-tf39-220v/p/db8h37969f/ed/refr/
Geladeira Frost Free Consul CRM56HK 450 Litros Espaço Flex Inox 110V;3172.5;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-consul-crm56hk-450-litros-espaco-flex-inox-110v/p/kbh822c9k6/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free Inverse;4560.86;4;28;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-inverse-branca-573l-com-smart-bar-ative-bre80-abana/p/010068301/ed/refr/
Geladeira Top Freezer Electrolux 431 Litros Frost Free Branco TF55 - 220V;2707.85;5;0;https://www.magazineluiza.com.br/geladeira-top-freezer-electrolux-431-litros-frost-free-branco-tf55-220v/p/dj9j86587a/ed/refr/
Geladeira Frost Free Consul CRM56HK 450 Litros Espaço Flex Inox 220V;3176.1;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-consul-crm56hk-450-litros-espaco-flex-inox-220v/p/cg52k2j710/ed/refr/
Geladeira Brastemp Frost Free Inverse 443 L Branca com Turbo Ice BRE57AB - 127V;3899.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-443-l-branca-com-turbo-ice-bre57ab-127v/p/ek4bh86865/ed/rinv/
Geladeira Consul Frost Free Duplex 397 litros Branca com freezer embaixo 127V - CRE44AB;3102.02;5;0;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-397-litros-branca-com-freezer-embaixo-127v-cre44ab/p/ejge34d491/ed/rinv/
Geladeira/Refrigerador Electrolux Frost Free;3799.0;4;6;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-platinium-431l-tf55s-top-freezer/p/013016700/ed/refr/
Geladeira Consul 342 Litros Frost Free Inox CRB39AK  220V;1951.42;4;2;https://www.magazineluiza.com.br/geladeira-consul-342-litros-frost-free-inox-crb39ak-220v/p/dbkadk9cj4/ed/refr/
Geladeira/Refrigerador Continental Frost Free;3134.05;4;21;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-branco-472l-tc56/p/013090600/ed/refr/
Geladeira Refrigerador Electrolux 260 Litros Defrost 2 Portas Classe A DC35A;1682.37;4;3;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-260-litros-defrost-2-portas-classe-a-dc35a/p/7646484/ed/ref2/
Geladeira Brastemp Frost Free Duplex 400 litros Branca com Freeze Control BRM54 127V;2832.88;5;8;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-duplex-400-litros-branca-com-freeze-control-brm54-127v/p/fd255hk2b0/ed/refr/
Geladeira Philco Frost Free French Door 3 Portas PRF406I 396 Litros;4599.0;5;0;https://www.magazineluiza.com.br/geladeira-philco-frost-free-french-door-3-portas-prf406i-396-litros/p/db4e33a6ce/ed/grfd/
Geladeira Frost Free Philco 482L 4 Portas PRF500I French Door Inverse 127V;4499.0;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-philco-482l-4-portas-prf500i-french-door-inverse-127v/p/gk1jae2agb/ed/grfd/
Geladeira Frost Free Electrolux 540 Litros 3 Portas Inverse Inverter Inox (DM90X);14879.07;5;1;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-540-litros-3-portas-inverse-inverter-inox-dm90x/p/4555206/ed/refr/
Geladeira Consul CRE44AK Frost Free Duplex 397L;4139.91;5;0;https://www.magazineluiza.com.br/geladeira-consul-cre44ak-frost-free-duplex-397l/p/ajhdh60ca5/ed/refr/
Geladeira Philco Frost Free Side By Side 2 Portas 489 Litros PFR504I;4799.0;5;0;https://www.magazineluiza.com.br/geladeira-philco-frost-free-side-by-side-2-portas-489-litros-pfr504i/p/cdba5e738a/ed/refr/
Refrigerador Geladeira Consul 2 Portas 334 Litros CRD37EB;2279.05;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-consul-2-portas-334-litros-crd37eb/p/beag795dbh/ed/refr/
Geladeira Philco Frost Free Side By Side 2 Portas 489 Litros PFR504I;4799.0;5;0;https://www.magazineluiza.com.br/geladeira-philco-frost-free-side-by-side-2-portas-489-litros-pfr504i/p/bee0h1g9c8/ed/refr/
Geladeira Panasonic Frost Free Inverter 2 Portas BB53 425 Litros Black Glass 110V;3959.1;5;0;https://www.magazineluiza.com.br/geladeira-panasonic-frost-free-inverter-2-portas-bb53-425-litros-black-glass-110v/p/gd43986d9c/ed/rinv/
Geladeira/Refrigerador Cycle Defrost Electrolux Inox 475L (DC51X);3114.57;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-cycle-defrost-electrolux-inox-475l-dc51x/p/7177233/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free - Duplex 435L NR-BT50BD3XA 127V;2899.0;2;5;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-duplex-435l-nr-bt50bd3xa-127v/p/fejg7fj2ef/ed/refr/
Geladeira/Refrigerador Electrolux 240L RE31;1709.05;4;54;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-240l-re31-branco/p/013070001/ed/refr/
Geladeira Samsung RT53K Inverter Frost Free Duplex 5-em-1 e Twin Cooling Plus 528L Inox Look;5819.0;4;8;https://www.magazineluiza.com.br/geladeira-samsung-rt53k-inverter-frost-free-duplex-5-em-1-e-twin-cooling-plus-528l-inox-look/p/cd6a75feg2/ed/ref2/
Geladeira/Refrigerador Samsung Frost Free Inverter;3999.0;4;7;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-inverter-duplex-branco-460l-powervolt-evolution-rt46/p/013091400/ed/refr/
Geladeira Frost Free Midea Multidoor com 4 Portas 482L Inox RS556F;5999.0;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-midea-multidoor-com-4-portas-482l-inox-rs556f/p/fbb1f43djc/ed/grfd/
Geladeira/Refrigerador Esmaltec Cycle Defrost 2 Portas RCD34 276 Litros Inox;1994.05;3;4;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-cycle-defrost-2-portas-rcd34-276-litros-inox/p/fbaeja3dg1/ed/refr/
Geladeira/Refrigerador Electrolux Cycle Defrost;3799.05;4;19;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-cycle-defrost-duplex-475l-inox-multi-flow-system-dc51x/p/216298500/ed/refr/
Refrigerador/geladeira bt40 bd1wb branco 2 portas 387l frost free - panasonic;2735.05;5;2;https://www.magazineluiza.com.br/refrigerador-geladeira-bt40-bd1wb-branco-2-portas-387l-frost-free-panasonic/p/fac6d566jk/ed/refr/
Geladeira Consul CRE44AB Frost Free 2 Portas 397L;3599.91;3;2;https://www.magazineluiza.com.br/geladeira-consul-cre44ab-frost-free-2-portas-397l/p/hb863k810k/ed/rinv/
Geladeira Consul CRE44AK Frost Free Duplex 397L;4139.91;5;0;https://www.magazineluiza.com.br/geladeira-consul-cre44ak-frost-free-duplex-397l/p/ag3fhk653b/ed/rinv/
Geladeira refrigerador panasonic nr-bb53gv3b preta 127v;4199.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-nr-bb53gv3b-preta-127v/p/jf9kdh3b14/ed/rinv/
Geladeira/Refrigerador Panasonic 387 Litros, BT40BD1W, Frost Free, 2 Portas NR, Branco;2564.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-387-litros-bt40bd1w-frost-free-2-portas-nr-branco/p/6358035/ed/refr/
Geladeira Frost Free Electrolux Top Freezer 382L com Dispenser de Água (TW42S);2975.07;4;14;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-top-freezer-382l-com-dispenser-de-agua-tw42s/p/hag84e5ajh/ed/refr/
Refrigerador Philco 403 Litros Inverter French Door Inverse Inox PRF411I  220 Volts;4079.15;4;7;https://www.magazineluiza.com.br/refrigerador-philco-403-litros-inverter-french-door-inverse-inox-prf411i-220-volts/p/dh4gf565ae/ed/grfd/
Geladeira Cycle Defrost Electrolux 240 Litros Degelo Prático Branco RE31 - 110V;1420.33;4;89;https://www.magazineluiza.com.br/geladeira-cycle-defrost-electrolux-240-litros-degelo-pratico-branco-re31-110v/p/aagf2h05h6/ed/refr/
Geladeira Brastemp Frost Free Inverse 443 L Inox com Turbo Ice BRE57AK - 127V;3806.62;5;2;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-443-l-inox-com-turbo-ice-bre57ak-127v/p/cbh7406247/ed/rinv/
Geladeira Refrigerador Panasonic 387 Litros Frost Free 2 Portas;2519.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-387-litros-frost-free-2-portas/p/ekg70ea2j3/ed/refr/
Geladeira Refrigerador Brastemp 540 Litros 3 Portas Frost Free Syde Inverse Classe A Bro80Akana;6844.14;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-540-litros-3-portas-frost-free-syde-inverse-classe-a-bro80akana/p/7789131/ed/refr/
Geladeira/Refrigerador Electrolux Inox Frost Free;5224.05;3;7;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-inox-frost-free-duplex-553l-painel-blue-touch-df82x/p/218972200/ed/refr/
Geladeira Consul Frost Free 300 litros Branca com Freezer Supercapacidade;1809.0;5;1;https://www.magazineluiza.com.br/geladeira-consul-frost-free-300-litros-branca-com-freezer-supercapacidade/p/8229415/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free Inverse;7219.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-inverse-preta-419l-bry59be/p/227306600/ed/rinv/
Geladeira Panasonic Freezer Inverter Bottom 2 Portas Frost Free 425L NR-BB53PV3WB Branco;3849.0;5;0;https://www.magazineluiza.com.br/geladeira-panasonic-freezer-inverter-bottom-2-portas-frost-free-425l-nr-bb53pv3wb-branco/p/ed52gb8k3b/ed/rinv/
Geladeira Philco Frost Free Side by Side 2 Portas PRF520DI 520 Litros;6999.0;5;0;https://www.magazineluiza.com.br/geladeira-philco-frost-free-side-by-side-2-portas-prf520di-520-litros/p/cddk5ef43a/ed/grsb/
Geladeira Refrigerador Panasonic 425L Frost Free Inverse NR-BB53PV3X;3998.07;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-425l-frost-free-inverse-nr-bb53pv3x/p/jdfhajeeg4/ed/rinv/
Geladeira frost free 371 litros electrolux (dfn41) 127v;2677.55;4;22;https://www.magazineluiza.com.br/geladeira-frost-free-371-litros-electrolux-dfn41-127v/p/ehk4eghdh1/ed/refr/
Geladeira Brastemp Frost Free 400 Litros Duplex BRM54HK Evox 220V;3212.1;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-400-litros-duplex-brm54hk-evox-220v/p/gg62aefg20/ed/refr/
Geladeira Continental Frost Free 370L TC41S Inox;2599.0;5;0;https://www.magazineluiza.com.br/geladeira-continental-frost-free-370l-tc41s-inox/p/db28a96b9j/ed/refr/
Geladeira Brastemp Frost Free Inverse 443 litros Branca com Turbo Ice;4199.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-443-litros-branca-com-turbo-ice/p/7596414/ed/rinv/
Geladeira/Refrigerador Side By Side Frost Free 540L Brastemp BRO80AK Inox 127V;6393.39;5;3;https://www.magazineluiza.com.br/geladeira-refrigerador-side-by-side-frost-free-540l-brastemp-bro80ak-inox-127v/p/fe76f9f76c/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 1 Porta RFE39 322 Litros Branco;1994.05;4;15;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-1-porta-rfe39-322-litros-branco/p/cb9g6f40ca/ed/refr/
Geladeira Refrigerador Panasonic 387 Litros Frost Free 2 Portas;2519.91;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-387-litros-frost-free-2-portas/p/bhbgd0g133/ed/refr/
Geladeira Frost Free Electrolux 598 Litros Inverse Branca (DB84);4370.07;4;3;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-598-litros-inverse-branca-db84/p/6246758/ed/refr/
Geladeira Top Freezer 402L Branco (DF44);;5;2;https://www.magazineluiza.com.br/geladeira-top-freezer-402l-branco-df44-electrolux/p/fkd4b85efc/ed/refr/
Geladeira Refrigerador Panasonic 387 Litros Frost Free 2 Portas;2519.91;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-387-litros-frost-free-2-portas/p/bhbgd0g133/ed/refr/
Geladeira Frost Free Electrolux 598 Litros Inverse Branca (DB84);4370.07;4;3;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-598-litros-inverse-branca-db84/p/6246758/ed/refr/
Geladeira Electrolux Multi Door Frost Free 579L DM84X Inox;6399.0;5;3;https://www.magazineluiza.com.br/geladeira-electrolux-multi-door-frost-free-579l-dm84x-inox/p/fg2h4819bc/ed/refr/
Geladeira Refrigerador Esmaltec 276 Litros 2 Portas Classe A - RCD34;1761.3;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-276-litros-2-portas-classe-a-rcd34/p/7615697/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free;4599.0;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-platinum-474l-df56s-top-freezer/p/013016300/ed/refr/
Geladeira/Refrigerador Top Freezer 474L Platinum (DF56S);4091.07;4;13;https://www.magazineluiza.com.br/geladeira-refrigerador-top-freezer-474l-platinum-df56s-electrolux/p/ea205k6fd0/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 553L;4749.05;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-553l-duplex-branca-infinity-frost-painel-touch-df82/p/013083601/ed/refr/
Geladeira/Refrigerador Midea Frost Free;3399.0;4;6;https://www.magazineluiza.com.br/geladeira-refrigerador-midea-frost-free-duplex-480l-rt5072/p/227393800/ed/refr/
Geladeira/Refrigerador Frost Free 410 Litros Consul CRM50HK Inox 127V;3278.99;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-410-litros-consul-crm50hk-inox-127v/p/ke6je6k637/ed/refr/
Geladeira/Refrigerador Frost Free 431 Litros Electrolux TF55S Platinum 220V;3841.27;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-431-litros-electrolux-tf55s-platinum-220v/p/hjkh75c0bc/ed/refr/
Geladeira Frost Free Electrolux DF56 474 Litros Duplex Top Freezer Branca 110V;3446.1;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-df56-474-litros-duplex-top-freezer-branca-110v/p/kg8cj3e5d4/ed/refr/
Geladeira Panasonic Frost Free 480L NR-BB71PVFX Inox;4999.0;4;2;https://www.magazineluiza.com.br/geladeira-panasonic-frost-free-480l-nr-bb71pvfx-inox/p/haa0cc6h38/ed/refr/
Refrigerador 397 Litros Consul 2 Portas Frost Free Inverse Cre44abana;3734.05;1;1;https://www.magazineluiza.com.br/refrigerador-397-litros-consul-2-portas-frost-free-inverse-cre44abana/p/afcc6a5e75/ed/rinv/
Geladeira Frost Free Electrolux 454 Litros Inverse Inverter Branca  (IB53);3626.07;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-454-litros-inverse-inverter-branca-ib53/p/6018121/ed/refr/
Geladeira Consul Frost Free Duplex 386 litros cor Inox com Prateleira Dobrável - CRM43NK;3789.0;5;0;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-386-litros-cor-inox-com-prateleira-dobravel-crm43nk/p/8236988/ed/refr/
Geladeira / Refrigerador Brastemp 375 Litros 2 Portas Frost Free Duplex BRM45HB;2799.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-375-litros-2-portas-frost-free-duplex-brm45hb/p/dff23fbk48/ed/refr/
Geladeira / Refrigerador Brastemp 375 Litros 2 Portas Frost Free Duplex BRM44HK;2799.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-375-litros-2-portas-frost-free-duplex-brm44hk/p/abjeddj68g/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free Side by;10613.31;3;3;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-side-by-side-560l-brs62-com-dispenser-de-agua-brs62-cbana/p/010088801/ed/grsb/
Geladeira Frost Free Electrolux 553 litros Infinity (DF82);4091.07;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-553-litros-infinity-df82/p/6242330/ed/refr/
Geladeira Refrigerador Brastemp 443 Litros 2 Portas Frost Free;4229.91;5;2;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-443-litros-2-portas-frost-free/p/fj3d21fh1e/ed/rinv/
Geladeira Brastemp Frost Free 400L Duplex BRM54HK Evox 110V;3194.1;5;1;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-400l-duplex-brm54hk-evox-110v/p/ade08gk463/ed/refr/
Geladeira/Refrigerador Esmaltec 276 Litros, RCD34, Cycle Defrost, 2 Portas, Preto;1994.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-276-litros-rcd34-cycle-defrost-2-portas-preto/p/6179284/ed/refr/
Geladeira Frost Free Consul CRM50HB 410 Litros Espaço Flex Branca 110V;2852.1;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-consul-crm50hb-410-litros-espaco-flex-branca-110v/p/fd5jfaj414/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Econavi NR BT50 435 Litros Branco;2944.05;4;3;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-econavi-nr-bt50-435-litros-branco/p/cb3cbj80bk/ed/refr/
Geladeira Panasonic Freezer Inverter Frost 425L Aço;4199.0;5;7;https://www.magazineluiza.com.br/geladeira-panasonic-freezer-inverter-frost-425l-aco/p/hba97c6gj5/ed/rinv/
Geladeira Top Freezer Electrolux 382 Litros Frost Free  Branco TF42  110V;2402.03;5;0;https://www.magazineluiza.com.br/geladeira-top-freezer-electrolux-382-litros-frost-free-branco-tf42-110v/p/ba9g7c8222/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR-BB53 425 Litros Tecnologia Inverter Aço Escovado;3799.05;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bb53-425-litros-tecnologia-inverter-aco-escovado/p/ej8b045k59/ed/refr/
Geladeira Top Freezer 402L Branco (DF44);2975.07;4;25;https://www.magazineluiza.com.br/geladeira-top-freezer-402l-branco-df44-electrolux/p/ea2h5e0j96/ed/refr/
Geladeira/Refrigerador Top Freezer 431L Platinum (TF55S);3533.07;4;29;https://www.magazineluiza.com.br/geladeira-refrigerador-top-freezer-431l-platinum-tf55s-electrolux/p/acbj0a833j/ed/refr/
Geladeira/Refrigerador Frost Free 375L Brastemp BRM45HB Branca 220V;2951.0;4;5;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-375l-brastemp-brm45hb-branca-220v/p/hhfkc1daa1/ed/refr/
Geladeira/Refrigerador Cycle Defrost Electrolux Inox 475L (DC51X);3114.57;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-cycle-defrost-electrolux-inox-475l-dc51x/p/7128956/ed/refr/
Geladeira/Refrigerador Brastemp 540 Litros 3 Portas Frost Free Side by Side Inverse BRO80AK;6498.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-540-litros-3-portas-frost-free-side-by-side-inverse-bro80ak/p/cbdgf87c05/ed/refr/
Geladeira/Refrigerador Frost Free 500L Brastemp BRM57AB Branca 220V;4309.83;5;8;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-500l-brastemp-brm57ab-branca-220v/p/gk8ec5f84j/ed/refr/
Geladeira Refrigerador Brastemp 375 Litros 2 Portas Frost Free BRM44HK;2779.42;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-375-litros-2-portas-frost-free-brm44hk/p/bb0bjg04bh/ed/refr/
Geladeira Brastemp Frost Free Inverse 443 litros Branca com Turbo Ice;4199.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-443-litros-branca-com-turbo-ice/p/7444375/ed/rinv/
Geladeira Panasonic Frost Free 480L NR-BB71PVFX Inox;4534.9;5;1;https://www.magazineluiza.com.br/geladeira-panasonic-frost-free-480l-nr-bb71pvfx-inox/p/caafebfgj1/ed/refr/
Geladeira/Refrigerador Philco Frost Free;5699.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-philco-frost-free-side-by-side-554l-prf600i/p/227666400/ed/grsb/
Geladeira Consul 261l Degelo Seco Cra30f Branca 110v;1459.0;5;0;https://www.magazineluiza.com.br/geladeira-consul-261l-degelo-seco-cra30f-branca-110v/p/hba90hcjf2/ed/refr/
Geladeira/Refrigerador Top Freezer cor Inox 402L  Electrolux (DF44S);3254.07;4;20;https://www.magazineluiza.com.br/geladeira-refrigerador-top-freezer-cor-inox-402l-electrolux-df44s/p/bfag9cf41j/ed/refr/
Geladeira Consul Frost Free Duplex 397 litros CRE44 CRE44ABBNA;3682.39;5;6;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-397-litros-cre44-cre44abbna/p/gf6f0chhd5/ed/rinv/
Geladeira Duplex Platinum Continental 370 Litros Frost Free Prata TC41S  220V;2336.98;5;0;https://www.magazineluiza.com.br/geladeira-duplex-platinum-continental-370-litros-frost-free-prata-tc41s-220v/p/hjj8eje33e/ed/refr/
