Descrição,Preço,Estrelas,TotalReviews,Url,Loja,Categoria
"PC Gamer ITX Arena Setup Powered By Asus, I5 9400F, GTX 1650 4GB, RAM 8GB, SSD 240GB, Gabinete Cougar MX331 MESH",5699.0,5.0,7.0,https://www.amazon.com.br/Gamer-ITX-Powered-Gabinete-Cougar/dp/B08JHJHNS7/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268042&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Impressora Multifuncional Tanque de Toner Neverstop HP Laser 1200w (4RY26A) com Wi-Fi],1869.0,3.9,462.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A0778950VKV46GJN8ZRE&url=%2FImpressora-Multifuncional-Neverstop-1200W-copia%2Fdp%2FB07TCCPDBC%2Fref%3Dsr_1_25_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268044%26s%3Delectronics%26sr%3D1-25-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268044&id=564148116546456&widgetName=sp_atf_next,Amazon,PC
Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0,3.0,14.0,https://www.amazon.com.br/Gamer-Completo-Maximus-Gtx-Wi-fi/dp/B07NPVMWG9/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-29&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Computador Pc Completo Intel Core i3 8GB HD 500GB Wi-fi,2599.0,3.7,50.0,https://www.amazon.com.br/Computador-Gamer-Dominus-Pentium-G-630/dp/B07R54FTPF/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-31&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"PC Gamer ITX Arena Setup Powered By Asus, I5 9400F, Asus GTX 1650 4GB, 8GB, SSD 240GB, 3 Anos Garantia",5699.0,4.2,12.0,https://www.amazon.com.br/Gamer-ITX-Arena-Powered-Garantia/dp/B08KHV9GHY/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-32&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"PC Gamer ITX Arena OwNed Powered By Asus, I5 9400F, GTX 1050TI 4GB, 8GB, SSD 240GB",5399.0,4.6,8.0,https://www.amazon.com.br/Gamer-ITX-Arena-Powered-1050TI/dp/B092RF1TC4/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"Cpu Pc Core I7, Memória 16gb, Hd 500gb, Ssd 240gb Vídeo 2gb",3245.9,5.0,3.0,https://www.amazon.com.br/Core-Mem%C3%B3ria-500gb-240gb-V%C3%ADdeo/dp/B08FCPLNGR/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-36&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Computador Pc Cpu Intel Core i5 Com HDMI 16GB HD SSD 240GB Windows 10 + Wifi Desktop AMAZOM,1989.92,4.5,2.0,https://www.amazon.com.br/Computador-Intel-Windows-Desktop-AMAZOM/dp/B0973RCYJV/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-39&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc Gamer I7 3770+16gb Ram+hd 1tb+pl.vi 4g+f.500w+monitor 19,4350.0,0.0,0.0,https://www.amazon.com.br/Gamer-3770-pl-vi-f-500w-monitor/dp/B09DT4RFZY/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Cpu Intel Core I5 4gb Ssd 120.promoção,1140.8,4.3,15.0,https://www.amazon.com.br/Cpu-Intel-Core-4gb-120-promo%C3%A7%C3%A3o/dp/B07YSPQF8K/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc Gamer G-fire Htg-500 Amd 3000g 3.5ghz 8gb (radeon Rx Vega 2gb) Ssd 120gb,2049.0,5.0,2.0,https://www.amazon.com.br/Gamer-G-fire-Htg-500-3-5ghz-radeon/dp/B082VKZD6W/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"Pc Inte Cpu I5 3470, 8gb Ddr3, SSD 240GB, Fonte 500W, Wifi",1719.99,4.1,8.0,https://www.amazon.com.br/Pc-Gamer-Cpu-3470-8gb-Ddr3/dp/B07W21GSKT/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"PC GAMER JOGOS CORE I5, 8GB, SSD 240GB, PLACA DE VIDEO 2GB",2549.99,0.0,0.0,https://www.amazon.com.br/GAMER-FREE-240GB-PLACA-VIDEO/dp/B08NWMZ2X6/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-47&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"Pc Gamer Intel Core i7, 16GB RAM DDR3, GT 1030 2GB, SSD 480GB, Fonte 500w, Gabinete com LED-",3689.98,0.0,0.0,https://www.amazon.com.br/Gamer-Intel-480GB-Fonte-Gabinete/dp/B093C98NQG/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Monitor para PC Full HD UltraWide LG LED IPS 29” - 29WK600,1499.99,4.9,1218.0,https://www.amazon.com.br/Monitor-para-Full-UltraWide-LG/dp/B07HJFN4L6/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
PC Gamer AMD Ryzen 3 3200G Radeon Vega 8 RAM 8GB DDR4 SSD 240GB 500W 80 Plus Skill Gaming Prodigy,3716.99,0.0,0.0,https://www.amazon.com.br/Radeon-Skill-Gaming-Prodigy-37182/dp/B08P519H17/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268044&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"Monitor Gamer Dell S2421HGF 23.8""",1637.1,4.8,627.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A03487522G8SPUMKVUQ0Y&url=%2FMonitor-Gamer-Dell-S2421HGF-23-8%2Fdp%2FB086M269P3%2Fref%3Dsr_1_55_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268044%26s%3Delectronics%26sr%3D1-55-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268044&id=564148116546456&widgetName=sp_btf,Amazon,PC
"Monitor Alienware Gamer FreeSync de 27"" AW2720HF",4319.1,5.0,11.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A03483522F179UBFKCP0P&url=%2FMonitor-Alienware-Gamer-FreeSync-AW2720HF%2Fdp%2FB081QNZ2YV%2Fref%3Dsr_1_56_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268044%26s%3Delectronics%26sr%3D1-56-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268044&id=564148116546456&widgetName=sp_btf,Amazon,PC
"Monitor Dell Gamer de 23.6"" SE2417HGX, Preto",1299.0,5.0,1.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A0348440XNKX7L6802ZO&url=%2FMonitor-Dell-Gamer-FreeSync-SE2417HGX%2Fdp%2FB07XTVYPYF%2Fref%3Dsr_1_57_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268044%26s%3Delectronics%26sr%3D1-57-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268044&id=564148116546456&widgetName=sp_btf,Amazon,PC
Pc Gamer Completo I5 8gb HD 500 Placa de Vídeo Monitor HDMI,3889.0,3.0,2.0,https://www.amazon.com.br/Gamer-Completo-Placa-V%C3%ADdeo-Monitor/dp/B06WD8XXCZ/ref=sr_1_58?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268046&s=electronics&sr=1-58&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"Mini Desktop Urban Red Core I3 4GB RAM 240GB SSD Linux - DT029, Multilaser",1955.37,5.0,4.0,https://www.amazon.com.br/Mini-Desktop-Urban-240GB-Linux/dp/B08NRKKCT7/ref=sr_1_68?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268046&s=electronics&sr=1-68&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Cpu I5 4ª geração 8gb SSD 240gb,1679.0,4.4,4.0,https://www.amazon.com.br/Cpu-gera%C3%A7%C3%A3o-8gb-SSD-240gb/dp/B08XVM9XWL/ref=sr_1_72?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268046&s=electronics&sr=1-72&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Computador Completo Pc Cpu Monitor 19” Intel Core i3 Hdmi 4GB SSD 120GB Windows 10 com Teclado e Mouse Desktop,1899.0,3.5,4.0,https://www.amazon.com.br/Computador-Completo-Monitor-Windows-Teclado/dp/B08P64SSCX/ref=sr_1_78?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268046&s=electronics&sr=1-78&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc Gamer Completo Hércules Intel i3 3º Ger. GT 730 8GB HD 500GB Wi-fi,3899.0,4.0,1.0,https://www.amazon.com.br/Gamer-Completo-H%C3%A9rcules-Intel-Pentium/dp/B084P4MHJS/ref=sr_1_76?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-76&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc Cpu Intel Core I5 Quad Core + 8gbram + ssd 240gb,1439.0,4.5,4.0,https://www.amazon.com.br/Intel-Core-Quad-8gbram-240gb/dp/B08W1KHZ1Q/ref=sr_1_77?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-77&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"PC Gamer Skill SNOW I, AMD Athlon 3000G, Radeon VEGA 3, 16GB DDR4 2666MHZ, SSD 480GB, 500W",3132.0,4.0,1.0,https://www.amazon.com.br/Gamer-Skill-Athlon-Radeon-2666MHZ/dp/B09258BJF1/ref=sr_1_79?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-79&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
SSD M.2 2280 WD SN850 BLACK 500GB PCIE GEN4 NVME - WDS500G1X0E,1074.64,5.0,2.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg4_1?ie=UTF8&adId=A04719786GYV3FWHFCDF&url=%2Finterno-para-jogos-WD_Black-SN850%2Fdp%2FB08KFN1KT1%2Fref%3Dsr_1_89_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268049%26s%3Delectronics%26sr%3D1-89-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268049&id=4831892668027471&widgetName=sp_mtf,Amazon,PC
Impressora Tanque de Toner Mono HP Neverstop 1000W Laser 20ppm Wifi,1459.0,4.3,239.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg4_1?ie=UTF8&adId=A0536222TQS3PKN9CI75&url=%2FImpressora-Tanque-Conectada-Neverstop-HP%2Fdp%2FB07SVPQX49%2Fref%3Dsr_1_90_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268049%26s%3Delectronics%26sr%3D1-90-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268049&id=4831892668027471&widgetName=sp_mtf,Amazon,PC
"PC Completo Intel Core i5, 8GB Ram, HD SSD 480GB, Monitor 18,5"" LED, Teclado, Mouse e Wi-fi - MEGA OFERTA -",3360.0,4.5,10.0,https://www.amazon.com.br/Completo-Intel-480GB-Monitor-Teclado/dp/B086C17QSP/ref=sr_1_91?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-91&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc G-fire Amd A8 9600 8gb 1tb Radeon R7 2gb integrada Computador Gamer Icarus Ev Htg-23,2649.0,4.8,15.0,https://www.amazon.com.br/G-fire-Radeon-integrada-Computador-Icarus/dp/B0767PQWN8/ref=sr_1_94?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-94&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc Gamer Completo i5 8gb HD 500 Placa De Video Monitor,3519.0,3.6,5.0,https://www.amazon.com.br/Gamer-Completo-Placa-Video-Monitor/dp/B06WVJGVFF/ref=sr_1_95?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268049&s=electronics&sr=1-95&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 4GB RAM, 128GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Wireless Mouse, 1 Year Microsoft 365, Win 10 QWERTY US Version",5189.86,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg4_1?ie=UTF8&adId=A03007911J2H2T3Y5R8KO&url=%2FBusiness-Student-Bluetooth-Wireless-Microsoft%2Fdp%2FB09F8Q8ZK7%2Fref%3Dsr_1_104_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268049%26s%3Delectronics%26sr%3D1-104-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268049&id=4831892668027471&widgetName=sp_btf,Amazon,PC
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 8GB RAM, 128GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Ethernet Hub, 1 Year Microsoft 365, Win 10 QWERTY US Version",5241.04,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg4_1?ie=UTF8&adId=A03022071I7M76GQ3HJJ4&url=%2FBusiness-Student-Bluetooth-Ethernet-Microsoft%2Fdp%2FB09F91DXLW%2Fref%3Dsr_1_105_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268049%26s%3Delectronics%26sr%3D1-105-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268049&id=4831892668027471&widgetName=sp_btf,Amazon,PC
"PC Completo Intel Core i7, 8GB Ram, HD SSD 240GB, Monitor 18,5"" LED, Wi-fi, Teclado e Mouse - MEGA OFERTA -",4020.0,5.0,2.0,https://www.amazon.com.br/Completo-Intel-240GB-Monitor-Teclado/dp/B086BVQ5DD/ref=sr_1_104?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-104&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc Gamer Fácil Intel Core I5 3470S 8Gb DDR3 GeForce GT 730 2Gb 128 bits SSD 240Gb,2475.97,3.8,3.0,https://www.amazon.com.br/Gamer-F%C3%A1cil-Intel-3470S-GeForce/dp/B08M44JBYS/ref=sr_1_106?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-106&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"Pc Gamer Intel Core i5, 8GB Ram, GT 1030 2GB, HD SSD 480GB, Fonte 500w, Gabinete com LED - MEGA OFERTA -",4100.0,0.0,0.0,https://www.amazon.com.br/Gamer-Intel-480GB-Fonte-Gabinete/dp/B08T6JNGZJ/ref=sr_1_107?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-107&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Pc Gamer Maximus I5 GT 730 4GB 8GB Hd 1TB Wi-fi,3399.0,3.5,3.0,https://www.amazon.com.br/Gamer-Maximus-GTX-750-1TB/dp/B07NPVYQSQ/ref=sr_1_109?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-109&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 32GB RAM, 256GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Wireless Mouse, 1 Year Microsoft 365, Win 10 QWERTY US Version",6927.61,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg5_1?ie=UTF8&adId=A0301807278NAGO0YD384&url=%2FBusiness-Student-Bluetooth-Wireless-Microsoft%2Fdp%2FB09F8T296M%2Fref%3Dsr_1_113_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-113-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_mtf,Amazon,PC
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 16GB RAM, 256GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Ethernet Hub, 1 Year Microsoft 365, Win 10 QWERTY US Version",5752.84,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg5_1?ie=UTF8&adId=A03012151EXME56ERLGBT&url=%2FBusiness-Student-Bluetooth-Ethernet-Microsoft%2Fdp%2FB09F8ZWX2L%2Fref%3Dsr_1_114_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268051%26s%3Delectronics%26sr%3D1-114-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268051&id=1506918181558183&widgetName=sp_mtf,Amazon,PC
"Headset ASTRO Gaming A40 TR + MixAmp Pro TR Gen 4 com Áudio Dolby para PS4, PC, Mac - Preto/Azul",1398.99,4.7,175.0,https://www.amazon.com.br/Astro-A40-Headset-Gamer-Profissional/dp/B07RM4TXYV/ref=sr_1_119?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-119&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
Computador Fácil Intel Core I3 2.93Ghz 4GB DDR3 SSD 120GB,1109.34,4.0,23.0,https://www.amazon.com.br/Computador-F%C3%A1cil-Intel-2-93Ghz-120GB/dp/B08M3VQW6T/ref=sr_1_122?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268051&s=electronics&sr=1-122&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 16GB RAM, 256GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Wireless Mouse, 1 Year Microsoft 365, Win 10 QWERTY US Version",6006.37,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg6_1?ie=UTF8&adId=A03025433CVM7PN16IYVF&url=%2FBusiness-Student-Bluetooth-Wireless-Microsoft%2Fdp%2FB09F915P41%2Fref%3Dsr_1_136_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268053%26s%3Delectronics%26sr%3D1-136-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268053&id=1073053907825877&widgetName=sp_mtf,Amazon,PC
"15.6"" FHD by_HP Slim and Light Laptop for Business and Student, AMD Athlon Silver 3050U, 4GB RAM, 256GB SSD, USB-C, HDMI, Wi-Fi, Bluetooth, Webcam, Mytrix Ethernet Hub, 1 Year Microsoft 365, Win 10 QWERTY US Version",5138.68,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg6_1?ie=UTF8&adId=A0301371FT8Z4AS6FFXA&url=%2FBusiness-Student-Bluetooth-Ethernet-Microsoft%2Fdp%2FB09F8M993H%2Fref%3Dsr_1_137_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268053%26s%3Delectronics%26sr%3D1-137-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268053&id=1073053907825877&widgetName=sp_mtf,Amazon,PC
Pc Gamer Chrono Completo I5 3470 16Gb Hd 1Tb Gt730 4Gb,5099.0,0.0,0.0,https://www.amazon.com.br/Gamer-Chrono-Completo-3470-Gt730/dp/B099C834W5/ref=sr_1_142?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268053&s=electronics&sr=1-142&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
"PC Gamer ITX Arena Setup Powered By Asus, I5 9400F, Asus GTX 1650 4GB, 8GB 3000MHZ, SSD 240GB, Gabinete Cougar RGB",5799.0,5.0,1.0,https://www.amazon.com.br/Gamer-ITX-Powered-3000MHZ-Gabinete/dp/B08JG1J2HL/ref=sr_1_146?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268053&s=electronics&sr=1-146&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
PC Gamer AMD A8 CPU 3.8Ghz 8GB (Placa de vídeo Radeon R5 2GB) SSD 120GB Skill Casual,1806.0,0.0,0.0,https://www.amazon.com.br/Gamer-3-8Ghz-Radeon-Skill-Casual/dp/B09DTMKZC2/ref=sr_1_150?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268053&s=electronics&sr=1-150&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,PC
