Descrição;Preço;TotalReviews;Loja;Categoria;Processador
Notebook Dell Core i7-8565U 8GB 1TB 128GB SSD Placa de Vídeo 2GB Tela 15.6” e Windows 10 Inspiron 3583-AS110S;3199.0;110.0;Casas Bahia;Notebook;i7
Notebook Acer Aspire 5 A515-54-72KU Intel Core i7 10ª Gen 8GB 512GB SDD 15,6` Full HD Endless;4299.0;5.0;Casas Bahia;Notebook;i7
Notebook Dell Core i7-8565U 8GB 256GB SSD Tela 15.6” Linux Inspiron 3583-DS90P;2628.0;66.0;Casas Bahia;Notebook;i7
Notebook Dell Core i7-8565U 8GB 2TB Placa de Vídeo 2GB Tela Full HD 15.6” Linux Inspiron I15-3583-D40B;5578.0;38.0;Casas Bahia;Notebook;i7
Notebook Dell Core i7-8565U 8GB 2TB Tela 15.6” Linux Inspiron I15-3583-D5XP;3999.0;138.0;Casas Bahia;Notebook;i7
Notebook Asus Tuf Gamer I7 16gb 256 Ssd 3060 6gb 15,6 Fhd;3599.0;0.0;Casas Bahia;Notebook;i7
Notebook Asus Tuf Gamer I7 40gb 1tb Ssd 3060 6gb 15,6 Fhd;4999.0;0.0;Casas Bahia;Notebook;i7
Notebook VAIO Core i7-10510U 8GB 1TB Tela 15.6” Windows 10 FE15 VJFE5211X-B0211H;5299.0;84.0;Casas Bahia;Notebook;i7
Notebook Samsung Core i7-1165G7 8GB 1TB Tela Full HD 15.6” Windows 10 Book NP550XDA-KS3BR;2999.0;28.0;Casas Bahia;Notebook;i7
"Notebook Vaio FE15 VJFE52F11X-B1212S Intel Core i7-10510U 8GB 256GB SSD M.2 15.6"" Full HD Windows 10 Home - Prata";5919.0;0.0;Casas Bahia;Notebook;i7
Notebook Acer Aspire 5 A515-54-70CM Intel Core i7 8GB 512GB SSD 15,6` Endless;6078.0;0.0;Casas Bahia;Notebook;i7
"Notebook Gamer Dell G15-i1100-M50PB 15.6"" FHD 11ª Ger Intel Core i7 16GB 512GB SSD NVIDIA RTX 3060 Windows 11 + Mochila";2799.99;0.0;Casas Bahia;Notebook;i7
"Notebook Dell Alienware m15 R6 i1100-M30P 15.6"" FHD 11ª ger Intel Core i7 16GB 1TB SSD RTX 3070 Win 11";6299.0;0.0;Casas Bahia;Notebook;i7
Notebook Asus Tuf Gamer I7 24gb 1tb Ssd 3060 6gb 15,6 Fhd;6199.0;0.0;Casas Bahia;Notebook;i7
Notebook Acer Intel Core I7-10510u 8gb 512ssd+1tb 15,6 Fhd Customizado;3499.0;0.0;Casas Bahia;Notebook;i7
Notebook Acer Intel Core I7-10510u 20gb 512ssd+1tb 15,6 Fhd Customizado;3849.0;0.0;Casas Bahia;Notebook;i7
Notebook Msi Stealth I7 16Gb 1Tb+128Ssd 6Gv Gtx1060;5449.0;0.0;Casas Bahia;Notebook;i7
Notebook Acer Tmp658-M-746R I7 2.5Ghz/ 8Gb/ 256Gb/ Fhd/ 15.6;4699.0;0.0;Casas Bahia;Notebook;i7
Notebook Acer I7-8565U 1.8Ghz/ 8Gb/ 512Gb Ssd/ 14 Ips;5549.0;0.0;Casas Bahia;Notebook;i7
Notebook Acer I7 9Ger/16Gb/512Gb/Rtx2060 6Gb/15.6;3549.0;0.0;Casas Bahia;Notebook;i7
Notebook Asus Tuf Gamer I7 8gb 128 Ssd 3060 6gb 15,6 Fhd;4999.0;0.0;Casas Bahia;Notebook;i7
Notebook Lenovo Legion Y540 I7 2.6Ghz / 8Gb / 512Gb 15;4999.0;0.0;Casas Bahia;Notebook;i7
Notebook Asus Ux430Un-Ih74 I7 1.8Ghz/ 16Gb/ 512Gb Mx 150 2Gb;5299.0;0.0;Casas Bahia;Notebook;i7
Notebook Samsung Book NP550XDA-KS1BR Intel Core i7;4319.1;6.0;Magazine Luiza;Notebook;i7
"Notebook 2 em 1 Dell Inspiron 5406-M30S 14"" Full HD Touch 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 McAfee";5579.1;21.0;Magazine Luiza;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5402-M40S 14"" Full HD 11ª Ger. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";6029.1;37.0;Magazine Luiza;Notebook;i7
Notebook 2AM E550 CI716256GBW10 Intel Core i7 16GB;5849.1;0.0;Magazine Luiza;Notebook;i7
Notebook Gamer Predator Helios 300 PH315-53-75N8 Intel Core i7 Windows 10 Home 16GB 512GB SSD RTX 2060 15,6';8549.05;1.0;Magazine Luiza;Notebook;i7
Notebook Samsung, Intel Core i7 10510U,16GB,1TB+128GB SSD,Tela 15,6 ,NVIDIA GeForceMX110,Prata,Book X55-NP550XCJ-XS2BR;6299.0;55.0;Magazine Luiza;Notebook;i7
"Notebook Samsung Intel Core i7 11ª Geração -1165G7, 8GB, 256GB SSD, Tela de 15,6"", Intel Iris Xe,Cinza- NP550XDA-KS1BR";4499.0;0.0;Magazine Luiza;Notebook;i7
"Notebook Dell Inspiron 3501-M70P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";5399.1;4.0;Magazine Luiza;Notebook;i7
"Notebook Dell Inspiron 3501-M80S 15.6"" HD 11ª Ger. Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Windows 10";5579.1;2.0;Magazine Luiza;Notebook;i7
Notebook Gamer Aspire Nitro 5 AN515-55-73R9 Intel Core i7 8GB 512GB GTX 1650 SSD 15,6' Full HD;6079.05;0.0;Magazine Luiza;Notebook;i7
Notebook HP 256-G8, Core i7, 16GB, 256GB SSD, Windows 10 Home - 4N0Z6LA;5114.07;0.0;Magazine Luiza;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5502-M40S 15.6"" Full HD 11ª G. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";6749.1;35.0;Magazine Luiza;Notebook;i7
Notebook Acer Aspire Nitro 5 Intel Core I7 512GB SSD GeForce GTX1660TI Tela 15.6 Windows 10;7699.0;0.0;Magazine Luiza;Notebook;i7
Notebook Dell Inspiron 13 5301-A30S  Intel Core i7;5669.1;1.0;Magazine Luiza;Notebook;i7
"Notebook Samsung Book Intel Core i7, Windows 10, 8GB, 256 GB SSD, Intel Iris Xe, 15.6""";5799.0;0.0;Magazine Luiza;Notebook;i7
"Notebook Dell Alienware m15 R6 AW15-i1100-M10P 15.6"" FHD 11ª ger Intel Core i7 16GB 512GB SSD RTX 3060 Win 11";11999.0;0.0;Magazine Luiza;Notebook;i7
Notebook Dell Inspiron i15-3501-A70S Intel Core i7;4499.1;0.0;Magazine Luiza;Notebook;i7
"Notebook Dell Inspiron 3501-M60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10";4949.1;4.0;Magazine Luiza;Notebook;i7
"Notebook Ultraportátil Dell Inspiron 5301-M30S 13.3"" Full HD 11ª G Intel Core i7 8GB 512GB SSD+32GB Intel Optane Win 10";5669.1;3.0;Magazine Luiza;Notebook;i7
"Notebook Ultraportátil Dell XPS 13 9310-MS20S 13.4"" Full HD+ 11ª Geração Intel Core i7 16GB 1TB SSD Windows 10 Prata";10079.1;0.0;Magazine Luiza;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M70PB 15.6"" HD 11ª G Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 + Mochila";5075.1;1.0;Magazine Luiza;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5502-M30S 15.6"" Full HD 11ª G. Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10";5759.1;2.0;Magazine Luiza;Notebook;i7
Notebook Acer Aspire 5 A515-54G-79Q0 Intel Core i7;4949.1;0.0;Magazine Luiza;Notebook;i7
Notebook Samsung Book Intel Core i7, 8GB, 1TB HD, Intel Iris Xe, 15.6'' Full HD LED;4179.05;0.0;Magazine Luiza;Notebook;i7
"Notebook Samsung Book Pro 360 com S Pen, Intel Core i7, Windows 10 Home 512 GB SSD NVMe, 16 GB RAM , Tela ""13.3"" Placa de Vídeo Intel Iris X,";10444.79;0.0;Magazine Luiza;Notebook;i7
"Notebook Ultrafino Dell Inspiron 5490-M30L 10ª Ger. Intel Core i7 8GB 256GB SSD NVIDIA Full HD 14"" Windows Lilás-prata";6539.0;2.0;Magazine Luiza;Notebook;i7
Notebook Acer Aspire Nitro 5 AN515-55-705U Core i7-10750H 8GB 512GB 15.6” Windows 10;10199.0;2.0;Magazine Luiza;Notebook;i7
Notebook Dell Inspiron i15-3583-AS100P i7 8GB 256GB SSD 15,6” Placa Vídeo 2gb Windows 10;4702.5;1.0;Magazine Luiza;Notebook;i7
"Notebook Dell Inspiron 3501-U60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux";4814.1;0.0;Magazine Luiza;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5402-M30S 14"" Full HD 11ª Ger. Intel Core i7 16GB 256GB SSD NVIDIA GeForce Windows 10";5939.1;3.0;Magazine Luiza;Notebook;i7
"Kit Notebook Ultrafino Dell Inspiron i5402 14"" FHD 11ª G Intel Core i7 16GB 512GB SSD NVIDIA GeForce Win 10 + Mochila";6119.1;2.0;Magazine Luiza;Notebook;i7
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB 256GB SSD Windows 10 15.6"" 82DJ0000BR Prata";4589.1;0.0;Magazine Luiza;Notebook;i7
"Notebook Dell Inspiron 3501-U60P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux Preto";4814.1;0.0;Magazine Luiza;Notebook;i7
"Notebook Asus VivoBook 15, Intel Core i7 1165G7- 11ª geração,8GB, 256GB SSD, Tela FHD 15,6"", NVIDIA MX330,X513EP-EJ232T";5799.0;2.0;Magazine Luiza;Notebook;i7
"Notebook Dell Alienware m15 R6 AW15-i1100-M30P 15.6"" FHD 11ª ger Intel Core i7 16GB 1TB SSD RTX 3070 Win 11";13999.0;0.0;Magazine Luiza;Notebook;i7
"Notebook Gamer Legion 5i i7-10750H 16GB 512GB SSD RTX2060 6GB W10 15.6"" Full HD WVA 82CF0002BR";9224.1;0.0;Magazine Luiza;Notebook;i7
Notebook Lenovo Ultrafino BS145 82HB0008BR (i7 1065G7, 8GB DDR4, SSD 256GB nVME, WD 10 Professional);4559.99;0.0;Magazine Luiza;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
"Notebook Asus Vivobook 15 X513EA-EJ1065T Intel Core i7-1165G7 8GB 512GB W10 15.6"" Black";6357.99;0.0;Submarino;Notebook;i7
Notebook Acer Aspire 5 AN515-55-705U Intel Core i7-10750H 8GB (GeForce GTX 1660 TI 6GB) 512GB W10 15.6'' - Preto;7678.0;7.0;Submarino;Notebook;i7
